id,lat,lon,category,value_a,value_b
93666,35.4132,-73.88844,cat_16,655.2223,41.4372
93667,46.4934,-70.22342,cat_10,839.2969,60.4688
93668,30.40281,-82.34215,cat_19,671.0393,70.5496
93669,33.8912,-110.06154,cat_14,179.3428,39.2866
93670,41.03956,-113.94484,cat_15,680.7452,45.4636
93671,47.51646,-102.00438,cat_18,58.1428,82.0129
93672,37.92691,-109.28781,cat_04,323.0052,18.7686
93673,29.23807,-74.90896,cat_10,952.2838,56.567
93674,27.2637,-84.68303,cat_05,28.2404,83.5281
93675,38.45483,-110.66437,cat_02,985.0521,74.0296
93676,38.85709,-121.47499,cat_00,979.6097,62.4759
93677,45.87179,-83.17085,cat_13,182.24,43.9634
93678,32.54929,-85.72839,cat_11,286.8663,41.1005
93679,25.65904,-75.72829,cat_10,851.5741,23.4818
93680,33.71259,-122.60991,cat_05,238.8034,60.1916
93681,32.13009,-113.59582,cat_06,561.2545,48.0271
93682,38.62645,-108.42496,cat_10,547.3942,31.1668
93683,39.50578,-100.07643,cat_06,17.8791,33.98
93684,45.88055,-79.60096,cat_10,125.8697,27.4001
93685,26.90088,-86.81582,cat_15,177.4373,27.4621
93686,38.22707,-112.40776,cat_05,806.0416,45.1502
93687,31.82182,-85.01744,cat_08,7.9583,58.7056
93688,38.88425,-81.87171,cat_19,880.0788,40.5588
93689,28.7943,-88.1247,cat_00,461.3609,83.5846
93690,34.75321,-68.47753,cat_13,118.854,24.5236
93691,33.74483,-82.84579,cat_06,462.3357,49.5736
93692,25.10928,-109.90533,cat_15,725.6933,53.9575
93693,27.33881,-100.47692,cat_16,345.6798,24.6364
93694,28.13854,-104.2475,cat_02,501.7713,60.7753
93695,29.15505,-113.23661,cat_02,5.8825,43.1649
93696,34.63562,-117.3125,cat_09,355.1288,56.0312
93697,24.89711,-123.78722,cat_09,992.5191,49.6847
93698,26.88244,-107.96583,cat_00,405.4456,62.6833
93699,28.20175,-102.44742,cat_14,618.2364,57.1318
93700,30.29312,-87.09841,cat_13,763.1442,70.8167
93701,30.37228,-102.20024,cat_13,637.057,37.8215
93702,25.22396,-79.31595,cat_11,243.0624,24.544
93703,45.49504,-118.1177,cat_09,947.7296,66.2621
93704,42.30471,-112.35901,cat_15,984.5295,50.5525
93705,29.24668,-72.98892,cat_15,187.8003,24.5619
93706,44.36085,-87.13574,cat_05,340.2513,60.0452
93707,43.72653,-88.71178,cat_09,748.6296,22.3311
93708,34.20039,-122.04146,cat_03,4.7652,67.4848
93709,45.12049,-67.70045,cat_10,563.394,26.0886
93710,36.88466,-69.4699,cat_01,122.8867,78.3586
93711,32.94382,-83.08706,cat_17,224.9106,61.0111
93712,33.09676,-92.49058,cat_01,824.4758,46.5658
93713,46.62604,-82.26175,cat_05,667.7655,76.9805
93714,35.6408,-91.61573,cat_15,917.4,84.2731
93715,48.13546,-118.83968,cat_19,858.832,18.3573
93716,30.03743,-95.61196,cat_06,334.5352,78.7851
93717,36.44958,-98.09773,cat_00,724.9413,37.3562
93718,40.05397,-96.28906,cat_16,717.0834,51.3181
93719,29.76157,-75.57744,cat_02,574.4144,59.1511
93720,33.03388,-95.28381,cat_07,51.0852,55.571
93721,37.40398,-93.72012,cat_17,996.1633,51.0132
93722,39.43728,-112.64809,cat_01,899.917,39.9723
93723,32.85184,-71.09773,cat_19,876.8241,62.7876
93724,36.56668,-109.99205,cat_15,417.7634,38.804
93725,34.53842,-117.54744,cat_12,781.46,32.5039
93726,32.57956,-93.60977,cat_13,457.4357,60.8682
93727,48.6036,-68.4984,cat_14,221.8917,22.021
93728,35.27403,-71.30537,cat_01,852.8755,62.2492
93729,24.62663,-124.02251,cat_11,388.4133,73.2144
93730,32.20711,-124.23232,cat_04,585.5722,48.6752
93731,48.296,-117.85689,cat_17,217.2809,50.7946
93732,33.40448,-94.10891,cat_07,644.2023,42.258
93733,28.06851,-114.35438,cat_04,120.0401,70.8234
93734,46.03866,-75.21875,cat_00,464.2093,31.8393
93735,39.10831,-92.01604,cat_01,608.8141,50.2066
93736,48.0675,-97.20339,cat_13,304.1054,48.5389
93737,42.89638,-95.09479,cat_05,18.3567,52.8841
93738,40.46973,-77.09214,cat_02,513.4907,67.8308
93739,41.01306,-96.7431,cat_15,390.4099,45.8007
93740,25.46777,-122.21159,cat_05,946.1232,65.1477
93741,41.09404,-104.85968,cat_12,189.0479,25.4505
93742,44.32148,-122.16023,cat_08,119.6097,31.9962
93743,38.56907,-104.68761,cat_07,112.001,50.4226
93744,41.35843,-78.97008,cat_12,584.2138,34.3367
93745,46.03571,-98.32875,cat_15,392.9944,47.0248
93746,29.14665,-120.1185,cat_07,125.099,64.9115
93747,48.79652,-68.3222,cat_19,686.6667,53.7237
93748,32.73515,-120.6894,cat_19,875.1307,49.0759
93749,30.89149,-98.37727,cat_19,915.7127,71.8156
93750,38.56947,-96.80785,cat_14,770.1586,56.1927
93751,31.99577,-120.90043,cat_17,109.0807,55.245
93752,30.13536,-99.89903,cat_13,790.9477,53.0427
93753,42.10164,-119.7469,cat_18,776.0011,30.4857
93754,42.62604,-91.71832,cat_09,907.8596,69.847
93755,35.23203,-78.55777,cat_02,380.5026,66.6475
93756,33.09829,-82.77097,cat_06,787.3202,40.1575
93757,38.97672,-105.33956,cat_12,716.0684,40.6133
93758,44.91983,-106.75188,cat_05,88.8104,58.2011
93759,43.00265,-83.53815,cat_15,121.4729,61.7724
93760,35.65366,-92.30312,cat_08,527.151,66.4951
93761,33.13336,-122.90683,cat_18,254.2953,57.2709
93762,28.39995,-96.09728,cat_13,611.3721,39.5956
93763,48.99727,-86.97878,cat_12,223.9387,46.488
93764,48.76598,-101.0434,cat_02,120.6427,62.5526
93765,29.51726,-83.59121,cat_16,383.9651,61.1359
93766,39.1519,-78.99328,cat_19,793.7349,49.7963
93767,42.05658,-72.73144,cat_19,664.346,85.7562
93768,25.5632,-116.17301,cat_17,84.9789,67.5176
93769,28.77337,-72.05674,cat_12,97.2448,42.6856
93770,30.11262,-97.6166,cat_15,605.9721,45.0564
93771,43.71734,-69.08933,cat_10,161.2351,43.5011
93772,42.41763,-124.4817,cat_10,966.0236,64.7853
93773,34.55748,-75.35134,cat_13,519.0834,70.8828
93774,28.76521,-97.20959,cat_00,409.4655,47.3585
93775,36.43474,-108.85011,cat_12,728.5492,76.2682
93776,34.12625,-85.80388,cat_02,378.522,24.1894
93777,30.00043,-99.21449,cat_15,12.5236,53.8268
93778,47.12823,-115.21419,cat_00,436.8053,33.5108
93779,36.96092,-115.12073,cat_06,38.1587,75.5053
93780,25.18799,-77.94143,cat_16,108.7168,66.8005
93781,44.29132,-73.4925,cat_11,34.2932,38.7957
93782,42.81859,-90.32448,cat_13,535.4208,76.2087
93783,30.38187,-83.31821,cat_01,894.7475,68.2559
93784,38.03264,-82.78385,cat_19,187.4363,38.6068
93785,31.28525,-118.38252,cat_02,929.031,60.8105
93786,47.81119,-122.06961,cat_11,237.1428,63.4281
93787,36.69218,-103.14307,cat_15,441.3348,32.0025
93788,28.91231,-92.94038,cat_11,397.9229,61.8488
93789,33.07917,-91.26898,cat_18,218.1675,53.6536
93790,38.01196,-120.54351,cat_08,686.6865,42.4347
93791,40.64111,-111.39927,cat_19,788.9637,74.6686
93792,37.42905,-93.81206,cat_17,263.9756,62.9613
93793,26.17432,-88.11755,cat_04,638.6678,76.5649
93794,29.31403,-124.70051,cat_12,447.634,50.3605
93795,31.77539,-83.24417,cat_17,823.4009,62.6133
93796,31.09834,-87.16511,cat_11,569.4484,32.6033
93797,41.99555,-99.4717,cat_18,557.8967,60.1828
93798,27.83653,-105.58301,cat_09,566.1501,50.624
93799,30.31646,-97.36072,cat_14,665.5455,51.0729
93800,37.84328,-83.35665,cat_18,249.0962,23.032
93801,47.80326,-103.14062,cat_07,239.7449,49.8113
93802,45.08552,-121.11324,cat_05,207.3068,49.557
93803,42.24513,-70.32552,cat_02,820.023,51.3336
93804,44.82686,-84.45425,cat_02,515.1621,32.3744
93805,30.97387,-100.07014,cat_16,247.0958,65.0784
93806,42.1032,-78.37616,cat_14,680.2813,43.3839
93807,31.15849,-86.90789,cat_05,592.9361,52.9325
93808,26.14249,-108.37258,cat_07,944.6204,34.279
93809,47.33503,-87.04577,cat_15,213.0635,75.1813
93810,37.01946,-108.22659,cat_17,692.5684,50.5558
93811,40.61248,-121.49447,cat_12,852.7024,58.0478
93812,30.82116,-101.83728,cat_15,255.7491,66.6827
93813,46.89026,-82.39736,cat_16,546.4527,45.2986
93814,41.872,-119.5535,cat_15,53.4712,79.0328
93815,39.70569,-124.70242,cat_18,378.7456,66.0024
93816,29.91549,-109.57394,cat_00,157.09,37.5888
93817,39.51502,-96.70175,cat_13,756.4709,55.4641
93818,44.94328,-104.89985,cat_17,526.0386,34.9975
93819,25.13631,-74.12318,cat_18,623.0499,53.0241
93820,36.67374,-92.76145,cat_07,223.7499,77.9569
93821,39.10824,-96.73396,cat_03,753.9378,80.5257
93822,35.66519,-108.18913,cat_03,399.3702,71.6945
93823,37.08655,-98.0404,cat_07,419.7314,32.7663
93824,32.11298,-90.60296,cat_07,436.214,59.4553
93825,43.04899,-75.67056,cat_18,829.3559,59.7944
93826,45.81488,-106.41992,cat_01,555.2628,61.8603
93827,33.3243,-94.08952,cat_15,19.822,41.2539
93828,31.0697,-111.44797,cat_01,552.0275,63.7382
93829,44.18018,-112.46811,cat_18,729.6793,50.7475
93830,32.65309,-103.94072,cat_04,726.2771,52.9842
93831,43.92698,-107.82325,cat_19,736.1915,62.8049
93832,39.38609,-124.03602,cat_00,860.4933,65.281
93833,24.56627,-89.94103,cat_19,764.4707,48.1884
93834,46.74992,-101.21359,cat_09,128.0101,78.5263
93835,43.26514,-82.32688,cat_10,321.399,65.5869
93836,43.85154,-83.1552,cat_02,784.2974,70.8048
93837,42.73063,-75.46892,cat_18,451.5207,31.8681
93838,43.25846,-77.8835,cat_07,480.4937,48.7717
93839,31.56067,-119.29616,cat_18,344.2939,51.1579
93840,25.14042,-122.45765,cat_05,224.934,88.4292
93841,25.0839,-82.09378,cat_12,204.5847,76.8977
93842,24.78047,-90.57919,cat_13,256.3589,39.7369
93843,31.48262,-119.65146,cat_18,784.6241,51.5397
93844,25.70701,-70.87913,cat_07,293.0789,63.4387
93845,33.52316,-120.55407,cat_00,529.0236,46.047
93846,48.13573,-79.99112,cat_19,912.3089,23.8557
93847,31.78911,-115.04529,cat_16,633.4705,53.3122
93848,48.99971,-77.32816,cat_09,261.9093,53.1109
93849,32.76192,-115.57783,cat_17,808.1188,36.9296
93850,37.39509,-74.48153,cat_18,711.1261,54.1098
93851,32.04997,-111.94391,cat_03,747.3884,68.0344
93852,47.62116,-84.87831,cat_04,493.7024,42.5108
93853,42.34015,-122.78788,cat_07,948.9001,57.4382
93854,27.69672,-98.35699,cat_00,641.9632,56.3449
93855,38.21604,-123.46237,cat_01,40.4499,79.5
93856,26.62225,-114.81033,cat_16,786.0549,40.9931
93857,25.50415,-118.19333,cat_12,163.8291,66.1354
93858,40.24284,-109.22742,cat_04,68.4622,47.2101
93859,38.97466,-117.29745,cat_17,524.7388,65.9009
93860,46.77509,-111.40706,cat_06,133.3956,83.153
93861,38.62797,-106.3852,cat_16,112.0709,49.8848
93862,32.19205,-118.23007,cat_11,488.8018,53.8828
93863,25.6348,-116.65821,cat_18,85.1566,33.6524
93864,28.86879,-102.62954,cat_10,578.6888,41.028
93865,42.76129,-112.33172,cat_10,860.3122,69.3871
93866,29.68647,-117.84418,cat_08,780.5575,74.6638
93867,43.69087,-101.74284,cat_16,74.1597,54.0612
93868,34.25651,-123.28978,cat_04,253.6332,39.0874
93869,39.48711,-67.53521,cat_18,763.5778,30.0583
93870,25.89071,-86.7484,cat_19,962.6969,27.5956
93871,24.50234,-80.05172,cat_16,774.0524,67.9019
93872,24.17339,-72.95918,cat_01,142.4119,54.2012
93873,26.57226,-107.19028,cat_14,369.9527,46.1398
93874,30.36438,-102.74769,cat_05,170.8592,24.9992
93875,25.30491,-111.8826,cat_12,457.7767,43.7319
93876,47.72895,-81.37307,cat_15,423.7241,74.4958
93877,46.06644,-95.15733,cat_19,790.018,28.3821
93878,35.57459,-87.67193,cat_15,516.7278,66.6062
93879,38.98134,-117.62619,cat_11,432.5446,54.6431
93880,27.44807,-122.58448,cat_14,518.7322,34.3416
93881,29.07038,-122.35567,cat_03,714.8123,44.2849
93882,25.65254,-115.86111,cat_17,141.4964,48.381
93883,37.68122,-95.46873,cat_17,398.5862,44.2902
93884,36.33464,-122.1518,cat_02,635.086,32.793
93885,26.23035,-111.74912,cat_17,27.2968,8.4424
93886,46.73641,-67.48472,cat_10,131.5027,68.2637
93887,41.45661,-115.40666,cat_14,236.0952,26.0733
93888,34.46888,-95.54672,cat_13,722.7413,53.0879
93889,47.33814,-104.5887,cat_12,862.6595,52.1174
93890,46.50059,-76.96967,cat_12,174.6788,51.6477
93891,40.05318,-113.74249,cat_06,733.6195,34.7664
93892,25.30352,-117.45841,cat_08,117.7093,44.6213
93893,31.02426,-115.31537,cat_10,257.3611,60.7985
93894,38.61358,-82.86605,cat_02,41.8446,22.5716
93895,29.15795,-94.98994,cat_07,952.2861,21.3443
93896,26.28081,-94.29207,cat_06,349.3889,26.7773
93897,42.90376,-122.90223,cat_15,791.1981,52.6969
93898,37.22186,-70.44369,cat_13,841.394,36.7041
93899,38.54107,-78.36852,cat_19,565.9858,51.0813
93900,32.33218,-69.90143,cat_19,75.8595,58.222
93901,28.2687,-106.56545,cat_04,715.5473,74.6599
93902,42.47189,-68.41152,cat_01,148.8852,57.1465
93903,30.55353,-68.12122,cat_04,189.4057,51.8943
93904,47.72935,-102.95139,cat_01,369.0136,39.285
93905,38.31268,-92.15718,cat_11,933.8075,66.2338
93906,30.89783,-69.55864,cat_00,31.6857,38.8525
93907,48.57322,-96.11304,cat_04,405.0392,59.8233
93908,36.61368,-86.40651,cat_09,189.1947,55.5713
93909,27.45378,-67.74937,cat_12,242.8476,30.7824
93910,26.06867,-81.72506,cat_14,190.4137,62.3055
93911,29.15997,-124.54796,cat_17,466.7759,58.4836
93912,32.74997,-99.88148,cat_05,101.9544,40.1894
93913,33.2184,-99.53128,cat_00,438.6883,44.1648
93914,41.99821,-80.08908,cat_06,584.2182,32.2741
93915,38.55543,-74.1005,cat_15,594.3143,45.2792
93916,37.9763,-102.65303,cat_12,43.6504,52.9177
93917,32.07112,-81.43982,cat_00,520.5362,60.9854
93918,44.12667,-90.07387,cat_08,74.3564,53.0668
93919,44.85024,-94.91192,cat_17,351.2479,59.9342
93920,34.61812,-113.01782,cat_06,43.6744,58.266
93921,43.50238,-87.9357,cat_09,155.2908,45.9243
93922,35.69423,-117.10335,cat_13,386.0556,52.7575
93923,25.46667,-116.32874,cat_15,801.8359,53.4192
93924,33.74701,-81.20312,cat_08,784.3991,39.8217
93925,43.80951,-74.87879,cat_18,801.7206,62.3466
93926,45.08275,-109.34814,cat_01,721.8963,37.4569
93927,41.36498,-123.72115,cat_11,0.6897,51.188
93928,30.76772,-117.61298,cat_14,966.8256,53.7586
93929,46.799,-75.1801,cat_02,942.4641,55.0738
93930,38.57436,-94.97471,cat_03,588.6515,32.3226
93931,34.00367,-100.59081,cat_13,172.7066,26.9415
93932,44.13397,-70.77537,cat_14,9.2703,35.9786
93933,35.26706,-96.36067,cat_13,923.3375,46.9135
93934,33.96376,-122.18593,cat_10,341.1776,52.1092
93935,42.10648,-86.06504,cat_05,835.859,46.8985
93936,48.983,-114.80384,cat_02,237.1106,36.7487
93937,30.83494,-76.85131,cat_05,397.3892,46.5052
93938,38.69555,-107.30397,cat_01,477.5144,27.8171
93939,30.08246,-120.02745,cat_00,331.9012,61.2275
93940,48.53648,-123.85539,cat_16,922.0857,71.032
93941,27.49253,-67.13034,cat_11,445.6524,59.6425
93942,41.75569,-71.58848,cat_04,531.0956,37.6635
93943,33.68924,-120.76912,cat_10,791.1471,29.7415
93944,35.86629,-78.00417,cat_10,793.9008,25.6878
93945,46.87068,-91.8975,cat_15,351.4385,54.6379
93946,30.58695,-108.1723,cat_15,225.5279,36.7021
93947,31.20194,-121.90897,cat_19,174.3177,47.0117
93948,40.88074,-69.48345,cat_15,224.8577,32.5673
93949,46.03491,-122.29268,cat_06,305.3092,59.9597
93950,25.83376,-123.04982,cat_09,818.8004,66.1975
93951,26.20957,-72.22911,cat_16,326.2315,75.6479
93952,47.317,-71.41451,cat_07,696.8626,47.4121
93953,34.2035,-122.32428,cat_04,365.0427,33.6311
93954,37.7964,-120.30436,cat_19,549.6167,49.6128
93955,44.13735,-104.75912,cat_17,767.9924,39.5412
93956,25.21213,-118.52044,cat_15,526.305,43.837
93957,46.8697,-116.43547,cat_06,198.9405,31.0221
93958,27.02348,-71.4726,cat_15,144.4352,48.3584
93959,41.76916,-119.88435,cat_10,182.2574,54.7851
93960,47.03074,-90.68015,cat_06,247.2596,34.3751
93961,44.29427,-73.53546,cat_16,209.3023,26.5782
93962,26.26108,-81.1006,cat_05,660.103,45.8423
93963,28.30133,-120.18347,cat_04,706.592,50.3446
93964,31.88958,-103.76589,cat_19,597.2665,50.3563
93965,26.55272,-100.23754,cat_07,933.9562,34.7998
93966,41.98227,-108.92587,cat_10,518.6847,26.5988
93967,27.28075,-105.31789,cat_10,760.185,38.3369
93968,45.01899,-67.144,cat_10,67.7453,16.8423
93969,29.93458,-110.24304,cat_19,172.3356,48.3589
93970,25.55143,-115.88377,cat_14,370.8198,52.4208
93971,24.0663,-75.91342,cat_05,465.3505,50.8634
93972,30.05202,-82.21867,cat_19,125.7308,61.9413
93973,38.82072,-76.79165,cat_14,492.3649,94.0155
93974,26.84971,-77.9384,cat_07,783.1929,42.9553
93975,33.85103,-103.21088,cat_12,904.5075,41.816
93976,33.09549,-116.97189,cat_10,234.6501,56.4621
93977,39.9962,-94.36667,cat_19,336.0484,54.5165
93978,28.63926,-120.62199,cat_04,408.2308,37.9515
93979,25.16308,-69.38644,cat_09,180.6162,22.7127
93980,45.10847,-120.21643,cat_10,934.0071,47.3556
93981,44.19631,-111.54129,cat_02,472.8035,64.3509
93982,34.6385,-107.18937,cat_13,6.957,24.163
93983,31.15027,-73.39973,cat_16,864.449,38.505
93984,24.54858,-124.61116,cat_09,711.2727,95.6017
93985,42.80247,-76.22133,cat_02,323.9058,76.5853
93986,33.89364,-85.80151,cat_10,889.2941,31.7557
93987,41.09306,-82.33745,cat_15,6.0619,36.2522
93988,44.11652,-92.21825,cat_16,694.3433,44.162
93989,27.93428,-89.45134,cat_18,340.6577,64.9598
93990,46.87706,-104.14092,cat_01,925.5401,60.0127
93991,37.28837,-117.22564,cat_12,194.8008,66.6008
93992,26.31507,-114.47892,cat_17,327.763,57.3512
93993,39.95864,-94.64736,cat_07,205.8532,70.0557
93994,46.56366,-101.23739,cat_01,219.1554,44.7041
93995,45.0873,-101.78326,cat_03,418.712,54.8184
93996,24.61057,-88.4371,cat_16,192.7513,60.8033
93997,24.30108,-116.89156,cat_04,231.6764,61.728
93998,47.03068,-111.8978,cat_15,357.1485,80.7529
93999,37.73262,-120.98948,cat_17,687.1513,65.6313
94000,24.35446,-109.76163,cat_00,56.5494,66.0641
94001,41.80336,-88.5102,cat_17,53.3037,55.9452
94002,39.39351,-106.4449,cat_03,959.9701,50.8107
94003,38.68964,-76.48686,cat_02,653.4596,44.6119
94004,24.21362,-105.61888,cat_16,291.3435,39.3878
94005,31.72537,-84.00893,cat_06,751.0793,31.2971
94006,41.6184,-74.6736,cat_05,29.4069,60.6553
94007,38.25529,-115.00717,cat_00,243.1942,41.3487
94008,42.90368,-121.98064,cat_13,989.8492,92.6561
94009,32.10047,-71.15133,cat_16,798.3421,54.8659
94010,43.07108,-112.54363,cat_19,589.332,39.9267
94011,42.81974,-75.48674,cat_01,700.703,72.8127
94012,42.55508,-75.9033,cat_05,542.3547,50.7594
94013,41.07837,-95.32963,cat_07,527.9701,42.2231
94014,39.61686,-102.78657,cat_03,6.1044,39.386
94015,32.2603,-87.15989,cat_00,47.1839,57.2197
94016,30.55355,-67.27734,cat_17,397.5858,52.9406
94017,33.0885,-76.24281,cat_03,757.7962,71.4914
94018,39.18927,-91.39245,cat_10,431.9586,68.3425
94019,24.34299,-75.85973,cat_14,788.6452,57.7187
94020,29.81817,-79.51695,cat_17,117.0916,46.7308
94021,37.81016,-76.52806,cat_17,90.3573,46.251
94022,26.34825,-107.11331,cat_03,483.8535,42.7856
94023,25.3479,-80.19164,cat_13,20.6044,37.3093
94024,42.14004,-110.3311,cat_11,650.5851,18.6761
94025,43.44679,-82.60126,cat_11,404.2004,63.6798
94026,26.22095,-69.3283,cat_01,748.1633,70.7856
94027,36.33503,-67.24923,cat_05,835.0308,36.5685
94028,41.73449,-108.07072,cat_08,963.6585,27.3479
94029,34.82929,-95.72764,cat_12,417.622,46.3043
94030,41.97014,-106.36761,cat_08,188.1648,57.0237
94031,26.06202,-100.01049,cat_04,504.6065,59.8389
94032,25.72706,-102.37894,cat_02,410.3621,49.6952
94033,36.21477,-80.57369,cat_00,329.6975,54.0416
94034,44.96314,-115.23628,cat_02,298.0963,52.1784
94035,39.33488,-70.59804,cat_05,403.7932,65.7232
94036,29.70042,-113.59503,cat_09,245.2877,73.8705
94037,32.57832,-118.6161,cat_11,659.587,80.5724
94038,26.59445,-110.94015,cat_12,433.5967,22.6764
94039,47.08212,-73.72074,cat_07,225.5452,51.5909
94040,29.02346,-77.62436,cat_05,899.2855,51.5079
94041,30.06331,-123.7255,cat_05,7.4647,31.8242
94042,34.13386,-116.35023,cat_00,545.8057,49.3145
94043,29.18671,-79.22347,cat_18,99.5502,56.1389
94044,37.28212,-81.59409,cat_11,675.667,52.5735
94045,24.02752,-122.30942,cat_00,848.1065,81.8004
94046,42.29475,-83.36014,cat_07,284.8484,39.6808
94047,44.50583,-103.53005,cat_04,122.3024,65.4586
94048,46.39437,-74.20491,cat_12,987.699,30.4513
94049,29.62555,-79.99124,cat_19,367.1366,59.0453
94050,25.27003,-113.54313,cat_07,981.1343,35.4338
94051,29.94396,-108.24694,cat_04,490.2997,43.3153
94052,31.10315,-82.96449,cat_01,277.8712,54.7174
94053,32.01149,-74.76128,cat_15,247.4045,58.299
94054,47.49102,-96.07642,cat_16,258.1239,56.9539
94055,39.41961,-119.3547,cat_06,833.4476,25.9761
94056,26.65775,-95.6634,cat_04,137.4781,55.487
94057,38.13379,-119.27947,cat_10,738.519,52.1184
94058,38.03489,-112.97141,cat_12,535.2963,43.9436
94059,34.4515,-103.55531,cat_01,894.7132,43.5911
94060,25.43354,-71.08082,cat_07,126.5101,44.7533
94061,37.84005,-120.33811,cat_00,486.7056,59.8096
94062,25.97432,-101.70107,cat_15,659.4935,72.6443
94063,35.66884,-92.80041,cat_14,825.154,60.1686
94064,30.04299,-80.76438,cat_16,766.9853,84.8057
94065,31.59209,-106.93916,cat_04,422.9204,33.972
94066,38.38288,-94.61269,cat_07,243.0904,55.4354
94067,30.46153,-81.60789,cat_11,559.5386,61.0725
94068,28.51943,-68.37268,cat_19,63.9223,44.5337
94069,33.98908,-105.44038,cat_02,810.861,49.6356
94070,37.6919,-101.31453,cat_01,595.3684,48.2019
94071,39.74879,-85.66822,cat_12,667.8163,47.1208
94072,37.68607,-98.92391,cat_09,966.2601,52.3383
94073,24.86086,-110.83658,cat_16,600.0062,56.3893
94074,24.68138,-81.01689,cat_08,673.5219,65.8112
94075,31.61133,-98.73379,cat_14,387.4126,95.2953
94076,43.95861,-70.11025,cat_17,759.9233,46.1841
94077,38.81945,-110.19287,cat_18,451.4454,43.3247
94078,45.37812,-87.22664,cat_13,25.1614,20.894
94079,32.51198,-83.75031,cat_04,869.3511,54.5577
94080,31.51885,-93.02231,cat_16,879.5348,58.6543
94081,28.60535,-90.13142,cat_00,483.3337,75.2766
94082,37.81631,-91.44654,cat_00,421.8391,44.8822
94083,32.11751,-101.37157,cat_00,907.0956,51.2594
94084,32.2542,-71.14718,cat_07,894.3669,52.2498
94085,45.50593,-119.87708,cat_03,569.4525,31.4858
94086,43.22959,-80.34777,cat_00,563.5134,49.3771
94087,33.57713,-89.78262,cat_16,425.342,34.7552
94088,31.05052,-73.28402,cat_15,729.0403,62.3938
94089,32.71992,-102.59869,cat_16,202.2452,54.9008
94090,37.67744,-102.99583,cat_13,990.5719,19.8817
94091,35.00713,-84.45108,cat_06,172.3929,44.1112
94092,27.50064,-77.4137,cat_03,299.4409,65.3547
94093,46.57017,-109.82186,cat_11,283.5029,55.4375
94094,31.89566,-82.90649,cat_19,91.8604,60.4908
94095,26.95148,-87.73725,cat_09,844.5561,53.7715
94096,30.19775,-113.30513,cat_16,723.6829,46.4106
94097,33.42947,-120.08499,cat_09,55.4592,22.4145
94098,40.87912,-117.44232,cat_05,484.7744,26.8552
94099,26.25687,-114.94871,cat_02,870.4791,65.7212
94100,46.27048,-109.91658,cat_09,380.3578,34.4926
94101,39.45717,-93.49227,cat_02,70.6623,53.7215
94102,45.9991,-69.18083,cat_06,465.1848,46.0055
94103,46.85033,-81.48139,cat_14,891.1478,53.9585
94104,25.46577,-74.77469,cat_17,666.0987,46.4732
94105,44.76285,-100.52403,cat_00,116.7386,39.8872
94106,31.95282,-72.88174,cat_06,163.3589,69.7757
94107,33.12892,-82.10506,cat_17,335.6266,60.4844
94108,27.54492,-89.50662,cat_19,772.4375,58.9453
94109,30.42667,-84.80534,cat_00,236.7325,58.2906
94110,48.14469,-113.48257,cat_03,875.4009,51.7341
94111,37.50193,-92.96489,cat_06,401.4285,54.0981
94112,29.92715,-107.83597,cat_03,814.76,79.9078
94113,45.47987,-81.05586,cat_01,820.9463,50.9872
94114,39.50109,-97.10724,cat_18,502.1118,59.0819
94115,27.38409,-70.67016,cat_15,483.1397,56.7362
94116,33.96002,-120.59587,cat_08,377.1753,40.2295
94117,40.46572,-87.75391,cat_17,945.6939,64.329
94118,39.00501,-115.84229,cat_04,371.5474,47.4815
94119,31.1562,-119.6286,cat_12,86.4264,36.2233
94120,36.97523,-101.61919,cat_18,495.2391,58.297
94121,41.34269,-97.64797,cat_12,636.3731,71.6622
94122,40.07247,-114.32149,cat_18,771.9996,61.3195
94123,36.71732,-83.87841,cat_12,340.2283,22.8133
94124,34.79116,-70.24818,cat_13,935.1746,61.7676
94125,46.31184,-94.1578,cat_17,77.8683,59.7689
94126,27.34681,-104.86278,cat_09,584.9045,8.9871
94127,43.16601,-121.57147,cat_02,913.5287,49.7568
94128,28.89367,-123.42645,cat_18,254.2345,58.7375
94129,29.89421,-73.93671,cat_11,207.6437,24.8663
94130,45.20511,-116.74174,cat_13,975.8178,52.3019
94131,40.62351,-80.11566,cat_16,437.3067,55.9109
94132,46.71828,-124.07564,cat_09,648.6085,51.9132
94133,26.02347,-68.15725,cat_02,256.7799,60.1983
94134,29.15175,-121.04535,cat_04,611.7619,57.5607
94135,27.8046,-103.49986,cat_02,765.2754,57.9323
94136,34.69751,-117.85602,cat_01,243.7278,39.4049
94137,31.97455,-102.67409,cat_00,693.59,53.9587
94138,24.63592,-103.9145,cat_02,882.9233,37.9332
94139,45.8784,-100.46349,cat_14,532.3901,41.7057
94140,39.66347,-100.57825,cat_06,264.5954,37.7011
94141,39.19751,-102.34893,cat_05,813.0264,45.8141
94142,44.58501,-74.70099,cat_03,775.5269,52.4855
94143,35.96193,-112.13048,cat_08,155.0936,32.8511
94144,26.00988,-103.24609,cat_09,770.5271,53.8999
94145,41.61863,-108.74541,cat_17,108.6552,31.4975
94146,24.74855,-111.73176,cat_09,186.7667,79.4638
94147,28.04771,-72.08945,cat_00,927.9819,71.7578
94148,48.25452,-99.37214,cat_12,550.3311,61.3832
94149,36.78412,-119.2761,cat_12,954.7733,64.1812
94150,38.65002,-104.25576,cat_02,528.7322,52.0811
